account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,total_mrr,avg_sub_mrr,max_sub_mrr,total_subscriptions_count,upgrade_count,downgrade_count,annual_billing_count,monthly_billing_count,first_sub_date,last_sub_date,net_expansion_score,annual_billing_ratio,total_feature_events,total_duration_hours,avg_session_duration_mins,total_errors,distinct_features_used,beta_feature_events,error_rate_per_100_events,beta_feature_usage_ratio,total_tickets,avg_csat,min_csat,avg_first_response_min,avg_resolution_hours,total_escalations,urgent_tickets,high_tickets,escalation_rate_pct,urgent_ticket_ratio,churn_reason,refund_amount_usd,is_reactivation,churn_date,mrr_per_seat,signup_dt,churn_dt,tenure_days,tenure_months
A-a8d89d,Company_326,EdTech,US,2023-12-08,ads,Pro,13,0,0,29320.0,2443.3333333333335,15522.0,12,2,0,4,8,2023-12-12,2024-12-05,2,0.3333333333333333,54,47.49055555555555,52.76728395061728,26,32,5,48.148148148148145,0.09259259259259259,2,5.0,5.0,139.0,44.5,0,0,0.0,0.0,0.0,features,0.0,False,2024-01-18,2255.3846153846152,2023-12-08,2024-01-18,41,1.3
A-600734,Company_327,DevTools,US,2023-11-14,organic,Pro,29,1,1,18132.0,1394.7692307692307,5771.0,13,2,0,6,7,2024-01-13,2024-11-06,2,0.46153846153846156,69,52.79888888888889,45.91207729468599,30,33,11,43.47826086956522,0.15942028985507245,7,3.6666666666666665,3.0,89.42857142857143,52.57142857142857,1,3,2.0,14.285714285714285,0.7142857142857143,,0.0,,,625.2413793103449,2023-11-14,,413,13.6
A-86fc1d,Company_328,DevTools,UK,2024-07-26,partner,Basic,26,0,0,15181.0,1686.7777777777778,5572.0,9,3,0,1,8,2024-08-08,2024-12-31,3,0.1111111111111111,37,30.863333333333333,50.048648648648644,26,26,3,70.27027027027027,0.08108108108108109,5,4.0,3.0,59.2,27.0,0,3,2.0,0.0,1.0,support,0.0,False,2024-08-12,583.8846153846154,2024-07-26,2024-08-12,17,0.6
A-78f02b,Company_329,HealthTech,US,2024-11-17,event,Enterprise,11,0,0,15081.0,3770.25,8771.0,4,1,0,3,1,2024-11-19,2024-12-08,1,0.75,20,17.319166666666668,51.957499999999996,16,17,3,80.0,0.15,4,4.0,3.0,55.0,45.75,0,0,1.0,0.0,0.25,unknown,0.0,False,2024-12-02,1371.0,2024-11-17,2024-12-02,15,0.5
A-acb7f7,Company_330,EdTech,US,2024-01-06,ads,Basic,32,0,0,32574.0,2714.5,6368.0,12,2,1,5,7,2024-01-07,2024-12-28,1,0.4166666666666667,62,49.06333333333333,47.480645161290326,36,33,10,58.06451612903226,0.16129032258064516,3,3.5,3.0,91.0,41.0,0,1,0.0,0.0,0.3333333333333333,competitor,0.0,False,2024-03-21,1017.9375,2024-01-06,2024-03-21,75,2.5
A-712f1c,Company_331,DevTools,US,2023-12-16,ads,Basic,17,0,1,42999.0,3583.25,14925.0,12,2,0,6,6,2024-01-03,2024-12-11,2,0.5,68,50.361666666666665,44.43676470588235,34,32,5,50.0,0.07352941176470588,6,4.0,3.0,88.83333333333333,41.666666666666664,0,2,1.0,0.0,0.5,budget,68.99,False,2024-10-24,2529.3529411764707,2023-12-16,2024-10-24,313,10.3
A-3793ee,Company_332,Cybersecurity,CA,2023-03-21,organic,Enterprise,49,1,0,26705.0,3815.0,9751.0,7,1,1,2,5,2023-11-20,2024-10-23,0,0.2857142857142857,38,27.05027777777778,42.7109649122807,11,25,1,28.947368421052634,0.02631578947368421,4,4.0,4.0,100.25,43.75,0,0,1.0,0.0,0.25,unknown,0.0,False,2023-06-16,545.0,2023-03-21,2023-06-16,87,2.9
A-9a532a,Company_333,HealthTech,US,2024-07-06,partner,Enterprise,11,0,0,10945.0,2736.25,6567.0,4,0,0,1,3,2024-08-28,2024-10-18,0,0.25,18,20.99861111111111,69.99537037037038,15,16,4,83.33333333333334,0.2222222222222222,2,3.981276595744681,,128.5,57.5,0,0,1.0,0.0,0.5,,0.0,,,995.0,2024-07-06,,178,5.8
A-2ebb4b,Company_334,HealthTech,US,2023-05-15,ads,Basic,41,0,0,30688.0,3068.8,12935.0,10,1,0,3,7,2023-06-04,2024-12-10,1,0.3,50,39.861666666666665,47.833999999999996,33,27,7,66.0,0.14,2,3.0,3.0,136.5,43.5,0,0,1.0,0.0,0.5,features,0.0,True,2024-12-29,748.4878048780488,2023-05-15,2024-12-29,594,19.5
A-6843f2,Company_335,HealthTech,CA,2024-12-10,ads,Enterprise,21,0,0,16520.0,1835.5555555555557,4179.0,9,0,1,3,6,2024-12-11,2024-12-31,-1,0.3333333333333333,46,35.117777777777775,45.80579710144927,17,24,3,36.95652173913043,0.06521739130434782,2,3.0,3.0,78.0,36.5,0,0,1.0,0.0,0.5,,0.0,,,786.6666666666666,2024-12-10,,21,0.7
A-c9bb3e,Company_336,EdTech,US,2024-03-24,ads,Pro,5,0,0,15217.0,1521.7,6027.0,10,1,0,5,5,2024-04-01,2024-11-02,1,0.5,46,47.5425,62.01195652173913,20,27,2,43.47826086956522,0.043478260869565216,7,4.2,4.0,86.14285714285714,27.714285714285715,1,2,3.0,14.285714285714285,0.7142857142857143,pricing,0.0,False,2024-07-29,3043.4,2024-03-24,2024-07-29,127,4.2
A-4814a3,Company_337,Cybersecurity,IN,2024-09-17,event,Basic,87,0,1,87957.0,7996.090909090909,17313.0,11,2,1,2,9,2024-09-27,2024-12-30,1,0.18181818181818182,60,46.87972222222222,46.87972222222222,45,35,7,75.0,0.11666666666666667,4,4.0,4.0,97.0,18.75,1,2,0.0,25.0,0.5,pricing,0.0,False,2024-11-25,1011.0,2024-09-17,2024-11-25,69,2.3
A-b7b7b7,Company_338,FinTech,US,2024-06-30,event,Basic,24,0,1,28558.0,2379.8333333333335,7761.0,12,1,0,6,6,2024-07-12,2024-12-29,1,0.5,55,46.21944444444444,50.42121212121212,26,31,6,47.27272727272727,0.10909090909090909,3,5.0,5.0,99.0,17.0,0,0,0.0,0.0,0.0,,0.0,,,1189.9166666666667,2024-06-30,,184,6.0
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,0,1,4812.0,802.0,1813.0,6,2,0,4,2,2024-05-13,2024-11-04,2,0.6666666666666666,30,24.88388888888889,49.76777777777777,13,23,3,43.333333333333336,0.1,4,5.0,5.0,83.25,32.25,1,1,0.0,25.0,0.25,budget,104.25,False,2024-04-15,300.75,2024-01-12,2024-04-15,94,3.1
A-bb3bd4,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,0,0,7452.0,1064.5714285714287,4577.0,7,2,0,5,2,2024-04-05,2024-12-17,2,0.7142857142857143,30,26.0025,52.005,11,18,1,36.666666666666664,0.03333333333333333,11,4.142857142857143,3.0,106.36363636363636,32.72727272727273,0,3,2.0,0.0,0.45454545454545453,unknown,0.0,False,2024-06-30,324.0,2024-01-27,2024-06-30,155,5.1
A-09316c,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,0,0,70000.0,6363.636363636364,13930.0,11,2,0,6,5,2024-09-19,2024-12-29,2,0.5454545454545454,54,41.51694444444445,46.129938271604935,31,28,5,57.407407407407405,0.09259259259259259,4,3.75,3.0,106.25,54.75,1,0,1.0,25.0,0.25,unknown,0.0,False,2024-12-05,1000.0,2024-09-11,2024-12-05,85,2.8
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,0,0,30426.0,3803.25,11144.0,8,3,1,5,3,2024-05-23,2024-12-25,2,0.625,49,42.44611111111111,51.974829931972785,25,30,5,51.02040816326531,0.10204081632653061,3,3.3333333333333335,3.0,67.0,51.333333333333336,0,0,1.0,0.0,0.3333333333333333,competitor,125.6,True,2024-06-24,780.1538461538462,2024-05-07,2024-06-24,48,1.6
A-bc4d48,Company_343,EdTech,US,2024-06-12,ads,Pro,35,1,0,12390.0,1770.0,6965.0,7,1,0,5,2,2024-06-26,2024-12-27,1,0.7142857142857143,32,24.830833333333334,46.5578125,9,24,1,28.125,0.03125,6,4.2,3.0,65.83333333333333,41.166666666666664,1,1,3.0,16.666666666666664,0.6666666666666666,,0.0,,,354.0,2024-06-12,,202,6.6
A-b30291,Company_344,HealthTech,US,2024-04-05,event,Basic,5,1,1,5375.0,537.5,3184.0,10,0,0,3,7,2024-04-09,2024-12-22,0,0.3,48,44.74916666666667,55.936458333333334,31,26,8,64.58333333333334,0.16666666666666666,1,3.981276595744681,,1.0,16.0,0,1,0.0,0.0,1.0,competitor,277.54,False,2024-09-03,1075.0,2024-04-05,2024-09-03,151,5.0
A-cdf020,Company_345,DevTools,AU,2023-08-16,organic,Pro,23,0,0,18072.0,2259.0,4577.0,8,2,0,4,4,2023-12-01,2024-10-09,2,0.5,40,33.20055555555555,49.80083333333334,18,25,4,45.0,0.1,4,4.0,3.0,39.25,29.5,0,1,1.0,0.0,0.5,budget,105.26,True,2023-12-08,785.7391304347826,2023-08-16,2023-12-08,114,3.7
A-e6afc1,Company_346,DevTools,US,2023-02-24,ads,Pro,1,0,0,22582.0,2052.909090909091,10149.0,11,0,0,4,7,2023-05-24,2024-12-18,0,0.36363636363636365,71,54.524166666666666,46.07676056338028,30,32,6,42.25352112676056,0.08450704225352113,0,3.981276595744681,,88.48,35.861,0,0,,0.0,0.0,,0.0,,,22582.0,2023-02-24,,676,22.2
A-e3bd71,Company_347,Cybersecurity,US,2023-03-25,partner,Basic,31,0,0,41630.0,3784.5454545454545,6169.0,11,1,1,5,6,2023-04-03,2024-12-07,0,0.45454545454545453,61,51.95111111111111,51.09945355191257,27,32,3,44.26229508196721,0.04918032786885246,4,4.0,3.0,119.0,30.25,0,1,1.0,0.0,0.5,support,0.0,False,2023-12-30,1342.9032258064517,2023-03-25,2023-12-30,280,9.2
A-b179bf,Company_348,Cybersecurity,IN,2024-10-27,ads,Basic,43,0,0,17931.0,3586.2,8557.0,5,0,0,3,2,2024-10-27,2024-12-25,0,0.6,39,30.793055555555554,47.373931623931625,18,23,5,46.15384615384615,0.1282051282051282,6,4.0,4.0,94.33333333333333,24.666666666666668,0,2,2.0,0.0,0.6666666666666666,features,0.0,False,2024-11-25,417.0,2024-10-27,2024-11-25,29,1.0
A-098560,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,0,1,12326.0,1120.5454545454545,5771.0,11,1,0,4,7,2023-12-10,2024-11-17,1,0.36363636363636365,55,48.41722222222222,52.81878787878788,32,32,8,58.18181818181818,0.14545454545454545,2,3.0,3.0,100.0,28.0,1,0,1.0,50.0,0.5,pricing,34.35,False,2024-09-04,12326.0,2023-10-21,2024-09-04,319,10.5
A-82861f,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,0,0,43633.0,4363.3,10547.0,10,0,0,5,5,2024-05-18,2024-11-19,0,0.5,50,36.353611111111114,43.62433333333333,43,28,4,86.0,0.08,5,3.2,3.0,55.0,24.4,0,2,0.0,0.0,0.4,support,0.0,False,2024-05-17,1064.219512195122,2024-04-25,2024-05-17,22,0.7
A-94c3cd,Company_351,FinTech,CA,2023-09-20,other,Enterprise,32,0,0,9036.0,1506.0,6368.0,6,0,0,3,3,2024-01-06,2024-12-15,0,0.5,31,28.94361111111111,56.019892473118276,18,18,4,58.06451612903226,0.12903225806451613,4,3.5,3.0,116.5,44.75,1,1,1.0,25.0,0.5,,0.0,,,282.375,2023-09-20,,468,15.4
A-a33200,Company_352,HealthTech,US,2024-09-15,partner,Basic,29,0,0,28913.0,2409.4166666666665,5771.0,12,1,0,7,5,2024-09-26,2024-12-20,1,0.5833333333333334,55,41.94361111111111,45.75666666666667,26,33,5,47.27272727272727,0.09090909090909091,3,4.5,4.0,88.33333333333333,36.333333333333336,0,1,0.0,0.0,0.3333333333333333,features,21.61,False,2024-10-07,997.0,2024-09-15,2024-10-07,22,0.7
A-034368,Company_353,EdTech,US,2023-11-05,event,Enterprise,19,0,0,11194.0,2238.8,5572.0,5,0,0,1,4,2023-12-14,2024-12-12,0,0.2,28,22.33972222222222,47.87083333333333,25,20,4,89.28571428571429,0.14285714285714285,5,4.0,3.0,91.8,41.2,0,1,1.0,0.0,0.4,features,0.0,False,2024-08-29,589.1578947368421,2023-11-05,2024-08-29,298,9.8
A-b54c01,Company_354,DevTools,US,2024-09-29,event,Enterprise,29,0,0,3393.0,848.25,1421.0,4,0,0,3,1,2024-10-07,2024-12-23,0,0.75,23,18.048055555555557,47.08188405797102,17,15,3,73.91304347826086,0.13043478260869565,5,3.0,3.0,77.2,42.6,0,0,1.0,0.0,0.2,budget,0.0,False,2024-10-23,117.0,2024-09-29,2024-10-23,24,0.8
A-d82ef9,Company_355,EdTech,UK,2024-07-02,other,Basic,26,0,1,14327.0,1023.3571428571429,5174.0,14,1,2,9,5,2024-07-14,2024-11-30,-1,0.6428571428571429,68,53.895,47.55441176470588,46,32,5,67.64705882352942,0.07352941176470588,5,4.25,4.0,91.6,39.8,1,2,1.0,20.0,0.6,budget,74.94,False,2024-08-06,551.0384615384615,2024-07-02,2024-08-06,35,1.1
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28,other,Pro,8,0,0,23990.0,2180.909090909091,9751.0,11,2,1,4,7,2023-06-29,2024-12-26,1,0.36363636363636365,60,52.797222222222224,52.797222222222224,42,31,2,70.0,0.03333333333333333,3,4.0,4.0,102.33333333333333,22.333333333333332,0,1,1.0,0.0,0.6666666666666666,,0.0,,,2998.75,2023-05-28,,583,19.2
A-1f559b,Company_357,HealthTech,US,2023-09-04,organic,Enterprise,5,1,1,11756.0,1175.6,5174.0,10,0,1,4,6,2023-12-12,2024-10-17,-1,0.4,40,32.57416666666666,48.861250000000005,27,29,4,67.5,0.1,5,4.2,4.0,116.2,50.4,0,2,2.0,0.0,0.8,features,0.0,False,2024-09-28,2351.2,2023-09-04,2024-09-28,390,12.8
A-5a215a,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,0,0,130152.0,7230.666666666667,17313.0,18,2,0,9,9,2024-01-31,2024-12-10,2,0.5,80,75.4588888888889,56.594166666666666,71,32,8,88.75,0.1,4,4.0,3.0,38.0,29.5,0,2,0.0,0.0,0.5,,0.0,,,1496.0,2024-01-05,,361,11.9
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,0,0,19940.0,2848.5714285714284,5970.0,7,1,2,3,4,2024-06-23,2024-08-04,-1,0.42857142857142855,42,34.533611111111114,49.33373015873016,24,25,0,57.14285714285714,0.0,5,4.5,4.0,112.6,34.8,1,2,1.0,20.0,0.6,budget,0.0,True,2024-12-21,906.3636363636364,2024-06-03,2024-12-21,201,6.6
A-f9cc74,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,1,0,15557.0,1555.7,5970.0,10,1,0,3,7,2024-10-12,2024-12-22,1,0.3,50,36.340555555555554,43.608666666666664,22,30,7,44.0,0.14,6,4.0,3.0,118.33333333333333,49.833333333333336,0,0,0.0,0.0,0.0,,0.0,,,518.5666666666667,2024-10-12,,80,2.6
A-ed510f,Company_361,Cybersecurity,IN,2023-01-17,partner,Basic,42,0,0,36162.0,3616.2,8358.0,10,2,0,7,3,2023-03-09,2024-12-21,2,0.7,49,44.65111111111111,54.67482993197279,28,27,5,57.14285714285714,0.10204081632653061,9,4.0,3.0,82.55555555555556,44.55555555555556,0,3,1.0,0.0,0.4444444444444444,budget,0.0,False,2023-05-05,861.0,2023-01-17,2023-05-05,108,3.5
A-5c9849,Company_362,EdTech,IN,2024-11-03,partner,Basic,19,0,0,36755.0,4083.8888888888887,18109.0,9,2,0,1,8,2024-11-10,2024-12-30,2,0.1111111111111111,46,42.07861111111111,54.88514492753623,23,30,2,50.0,0.043478260869565216,4,3.981276595744681,,41.0,59.5,1,2,0.0,25.0,0.5,unknown,0.0,False,2024-11-13,1934.4736842105262,2024-11-03,2024-11-13,10,0.3
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,0,0,6268.0,569.8181818181819,2499.0,11,2,0,6,5,2023-03-19,2024-09-25,2,0.5454545454545454,55,46.32555555555555,50.53696969696969,37,29,5,67.27272727272727,0.09090909090909091,6,3.25,3.0,86.16666666666667,36.833333333333336,0,1,3.0,0.0,0.6666666666666666,features,0.0,False,2024-10-15,1253.6,2023-02-15,2024-10-15,608,20.0
A-d4ac0e,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,0,0,27557.0,1450.3684210526317,5572.0,19,3,0,11,8,2024-05-10,2024-12-14,3,0.5789473684210527,80,68.2275,51.170625,53,38,9,66.25,0.1125,4,3.5,3.0,34.0,21.0,0,0,2.0,0.0,0.5,,0.0,,,1530.9444444444443,2024-04-20,,255,8.4
A-ffdfd5,Company_365,EdTech,US,2024-04-13,organic,Basic,3,0,1,14322.0,1432.2,5970.0,10,1,0,5,5,2024-04-24,2024-12-20,1,0.5,52,38.780277777777776,44.74647435897436,28,29,4,53.84615384615385,0.07692307692307693,0,3.981276595744681,,88.48,35.861,0,0,,0.0,0.0,features,0.0,False,2024-08-08,4774.0,2024-04-13,2024-08-08,117,3.8
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,0,1,28273.0,3141.4444444444443,9950.0,9,0,0,4,5,2023-06-14,2024-12-15,0,0.4444444444444444,52,43.085277777777776,49.713782051282045,31,32,6,59.61538461538461,0.11538461538461539,4,5.0,5.0,95.25,47.0,0,0,1.0,0.0,0.25,pricing,175.02,False,2024-04-14,942.4333333333333,2023-02-12,2024-04-14,427,14.0
A-7cfe77,Company_367,DevTools,US,2024-07-10,ads,Pro,69,0,0,12765.0,2553.0,3381.0,5,1,1,3,2,2024-07-30,2024-12-05,0,0.6,19,15.995,50.51052631578947,11,16,1,57.89473684210527,0.05263157894736842,7,3.5,3.0,105.57142857142857,30.714285714285715,0,1,2.0,0.0,0.42857142857142855,features,0.0,False,2024-12-19,185.0,2024-07-10,2024-12-19,162,5.3
A-1f0636,Company_368,EdTech,AU,2024-01-01,partner,Pro,105,0,0,94710.0,8610.0,20895.0,11,3,0,9,2,2024-02-27,2024-11-17,3,0.8181818181818182,68,58.922222222222224,51.990196078431374,30,32,4,44.11764705882353,0.058823529411764705,2,3.5,3.0,75.0,38.5,0,0,2.0,0.0,1.0,,0.0,,,902.0,2024-01-01,,365,12.0
A-40de06,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,0,1,28862.0,1803.875,5572.0,16,2,1,10,6,2023-06-03,2024-11-17,1,0.625,91,74.27777777777777,48.97435897435898,43,37,14,47.25274725274725,0.15384615384615385,3,4.0,4.0,67.66666666666667,40.333333333333336,0,1,0.0,0.0,0.3333333333333333,,0.0,,,1030.7857142857142,2023-05-08,,603,19.8
A-cb5333,Company_370,DevTools,US,2024-03-26,ads,Pro,33,0,0,26256.0,1641.0,6567.0,16,0,1,6,10,2024-04-01,2024-12-15,-1,0.375,82,73.26861111111111,53.611178861788616,34,36,8,41.46341463414634,0.0975609756097561,4,3.0,3.0,85.75,30.75,0,1,1.0,0.0,0.5,features,0.0,False,2024-08-11,795.6363636363636,2024-03-26,2024-08-11,138,4.5
A-309e54,Company_371,DevTools,US,2024-12-09,other,Pro,15,0,0,28549.0,2595.3636363636365,11741.0,11,0,1,5,6,2024-12-13,2024-12-31,-1,0.45454545454545453,52,46.721944444444446,53.90993589743589,24,28,3,46.15384615384615,0.057692307692307696,5,3.0,3.0,90.2,23.8,0,2,1.0,0.0,0.6,support,106.67,False,2024-12-14,1903.2666666666667,2024-12-09,2024-12-14,5,0.2
A-6e7827,Company_372,DevTools,US,2023-03-26,other,Basic,1,0,0,8344.0,927.1111111111111,2450.0,9,3,0,4,5,2023-06-11,2024-12-19,3,0.4444444444444444,41,34.25194444444445,50.12479674796748,31,24,3,75.60975609756098,0.07317073170731707,2,3.5,3.0,83.5,51.0,0,0,0.0,0.0,0.0,features,0.0,False,2024-04-09,8344.0,2023-03-26,2024-04-09,380,12.5
A-50bb9f,Company_373,Cybersecurity,US,2024-07-12,organic,Pro,2,0,0,17263.0,2157.875,6965.0,8,2,0,2,6,2024-07-22,2024-12-27,2,0.25,24,27.59111111111111,68.97777777777779,15,18,5,62.5,0.20833333333333334,7,4.0,3.0,74.71428571428571,33.285714285714285,0,2,1.0,0.0,0.42857142857142855,unknown,0.0,True,2024-09-12,8631.5,2024-07-12,2024-09-12,62,2.0
A-5fe118,Company_374,Cybersecurity,US,2024-11-07,other,Enterprise,39,0,0,22290.0,4458.0,7761.0,5,0,0,2,3,2024-12-02,2024-12-29,0,0.4,21,16.639444444444443,47.54126984126984,12,14,5,57.14285714285714,0.23809523809523808,1,4.0,4.0,26.0,19.0,0,1,0.0,0.0,1.0,features,114.86,False,2024-12-16,571.5384615384615,2024-11-07,2024-12-16,39,1.3
A-5247b3,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,1,0,11791.0,1071.909090909091,3184.0,11,3,0,5,6,2024-03-23,2024-11-25,3,0.45454545454545453,60,49.22555555555556,49.22555555555555,29,32,9,48.333333333333336,0.15,5,4.0,3.0,96.6,45.8,0,2,2.0,0.0,0.8,pricing,28.84,False,2024-10-16,736.9375,2024-03-12,2024-10-16,218,7.2
A-f44180,Company_376,Cybersecurity,UK,2023-02-13,event,Pro,9,0,0,28788.0,2617.090909090909,17711.0,11,0,0,7,4,2023-03-25,2024-12-13,0,0.6363636363636364,52,45.589166666666664,52.60288461538462,22,27,10,42.30769230769231,0.19230769230769232,2,5.0,5.0,123.0,46.5,0,1,0.0,0.0,0.5,competitor,38.15,False,2023-04-29,3198.6666666666665,2023-02-13,2023-04-29,75,2.5
A-c16cf7,Company_377,EdTech,US,2024-10-16,event,Pro,13,1,0,12274.0,1227.4,4776.0,10,0,0,6,4,2024-10-18,2024-12-23,0,0.6,58,40.235,41.62241379310345,26,33,8,44.827586206896555,0.13793103448275862,3,3.5,3.0,111.66666666666667,48.333333333333336,0,0,0.0,0.0,0.0,support,0.0,False,2024-12-07,944.1538461538462,2024-10-16,2024-12-07,52,1.7
A-d42431,Company_378,FinTech,FR,2024-06-09,ads,Enterprise,22,1,0,21160.0,2351.1111111111113,4378.0,9,1,1,4,5,2024-06-11,2024-12-08,0,0.4444444444444444,47,37.184444444444445,47.46950354609929,34,26,6,72.3404255319149,0.1276595744680851,4,4.0,3.0,119.5,24.25,0,2,1.0,0.0,0.75,pricing,17.42,False,2024-06-26,961.8181818181819,2024-06-09,2024-06-26,17,0.6
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Basic,13,0,0,27765.0,2313.75,7562.0,12,1,1,4,8,2024-12-05,2024-12-30,0,0.3333333333333333,59,52.265,53.15084745762712,29,27,4,49.152542372881356,0.06779661016949153,3,3.0,3.0,128.33333333333334,39.0,0,0,1.0,0.0,0.3333333333333333,features,0.0,False,2024-12-09,2135.769230769231,2024-11-25,2024-12-09,14,0.5
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,34,0,0,15470.0,2210.0,6766.0,7,1,0,3,4,2024-11-03,2024-12-10,1,0.42857142857142855,45,42.34305555555556,56.45740740740741,30,28,3,66.66666666666666,0.06666666666666667,4,4.0,3.0,69.25,20.0,0,0,2.0,0.0,0.5,support,0.0,False,2024-11-26,455.0,2024-10-22,2024-11-26,35,1.1
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,0,0,4861.0,1215.25,3184.0,4,0,0,2,2,2024-09-16,2024-12-21,0,0.5,25,20.802777777777777,49.92666666666666,7,20,2,28.000000000000004,0.08,2,3.981276595744681,,105.0,33.5,0,1,1.0,0.0,1.0,features,156.45000000000002,False,2024-10-10,303.8125,2024-09-11,2024-10-10,29,1.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,31,0,0,39120.0,3912.0,8955.0,10,1,1,2,8,2024-04-21,2024-12-29,0,0.2,39,39.346944444444446,60.53376068376068,18,27,4,46.15384615384615,0.10256410256410256,4,3.0,3.0,98.0,47.5,1,1,2.0,25.0,0.75,features,0.0,False,2024-06-17,1261.9354838709678,2024-03-30,2024-06-17,79,2.6
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,0,0,43521.0,6217.285714285715,15721.0,7,3,0,5,2,2024-02-28,2024-12-27,3,0.7142857142857143,38,31.920277777777777,50.40043859649123,13,20,4,34.21052631578947,0.10526315789473684,3,4.333333333333333,4.0,75.33333333333333,40.0,0,2,0.0,0.0,0.6666666666666666,unknown,0.0,False,2024-04-14,1088.025,2024-02-12,2024-04-14,62,2.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,0,0,19435.0,2776.4285714285716,4577.0,7,2,0,5,2,2023-04-11,2024-11-17,2,0.7142857142857143,43,35.58861111111111,49.65852713178295,21,26,2,48.837209302325576,0.046511627906976744,5,4.5,4.0,89.8,36.0,0,1,1.0,0.0,0.4,support,0.0,False,2024-10-13,845.0,2023-01-27,2024-10-13,625,20.5
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,27,0,0,12557.0,1141.5454545454545,2548.0,11,1,1,5,6,2023-11-29,2024-12-21,0,0.45454545454545453,59,48.37833333333333,49.19830508474577,28,30,7,47.45762711864407,0.11864406779661017,4,3.5,3.0,82.75,53.75,0,0,0.0,0.0,0.0,,0.0,,,465.0740740740741,2023-05-01,,610,20.0
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,41,1,0,18860.0,1714.5454545454545,8159.0,11,0,0,4,7,2024-09-26,2024-12-21,0,0.36363636363636365,62,49.22472222222222,47.636827956989244,38,32,9,61.29032258064516,0.14516129032258066,1,4.0,4.0,5.0,24.0,0,1,0.0,0.0,1.0,unknown,23.97,False,2024-10-09,460.0,2024-09-18,2024-10-09,21,0.7
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,2,0,0,21104.0,1507.4285714285713,8557.0,14,2,0,7,7,2023-06-03,2024-12-12,2,0.5,61,54.58083333333333,53.68606557377049,33,30,9,54.09836065573771,0.14754098360655737,3,3.6666666666666665,3.0,91.33333333333333,35.0,0,0,1.0,0.0,0.3333333333333333,pricing,0.0,False,2023-11-27,10552.0,2023-05-06,2023-11-27,205,6.7
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,3,0,0,9552.0,1592.0,8557.0,6,0,0,2,4,2024-12-31,2024-12-31,0,0.3333333333333333,26,20.158055555555556,46.51858974358974,24,18,2,92.3076923076923,0.07692307692307693,3,4.333333333333333,4.0,75.33333333333333,47.666666666666664,0,1,1.0,0.0,0.6666666666666666,,0.0,,,3184.0,2024-12-31,,1,0.0
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Pro,14,1,0,30376.0,3797.0,11940.0,8,0,1,5,3,2024-01-30,2024-07-30,-1,0.625,44,40.53,55.268181818181816,16,26,7,36.36363636363637,0.1590909090909091,5,3.6666666666666665,3.0,122.0,39.6,0,1,3.0,0.0,0.8,unknown,7.92,False,2024-08-01,2169.714285714286,2023-12-22,2024-08-01,223,7.3
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,19,0,0,21400.0,2140.0,7761.0,10,1,0,3,7,2023-09-17,2024-12-12,1,0.3,64,50.99583333333333,47.80859375,43,32,3,67.1875,0.046875,3,4.0,3.0,102.33333333333333,37.333333333333336,0,2,0.0,0.0,0.6666666666666666,,0.0,,,1126.3157894736842,2023-06-11,,569,18.7
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,6,0,0,31108.0,2222.0,9751.0,14,2,0,8,6,2023-05-11,2024-11-22,2,0.5714285714285714,65,51.99527777777778,47.99564102564103,45,29,10,69.23076923076923,0.15384615384615385,3,3.5,3.0,87.66666666666667,13.666666666666666,1,0,0.0,33.33333333333333,0.0,,0.0,,,5184.666666666667,2023-05-05,,606,19.9
